sku,name,desc,price,promo_price,in_stock,type
LAC0241,Lacie 2big RAID 8TB HDD Dock Thunderbolt 3,External Hard Drive 8TB Thunderbolt March 40 Gb / s and RAID for Mac and PC,679.0,5.599.941,1,11935397
LAC0242,Lacie 2big RAID 12TB Hard Drive Dock Thunderbolt 3,External Hard Drive 12TB Thunderbolt March 40 Gb / s and RAID for Mac and PC,839.0,6.999.947,0,11935397
LAC0243,Lacie 2big RAID 16TB Hard Drive Dock Thunderbolt 3,External Hard Drive 16TB Thunderbolt March 40 Gb / s and RAID for Mac and PC,1049.0,8.499.948,0,11935397
LAC0244,Lacie 2big RAID 20TB Hard Drive Dock Thunderbolt 3,External Hard Drive 20TB Thunderbolt March 40 Gb / s and RAID for Mac and PC,1249.0,10.189.942,0,11935397
DJI0019,Osmo DJI Mobile Image Stabilizer,Portable Image Stabilizer DJI Osmo. stable and vibration-free images for iPhone,339.95,3.399.495,0,11905404
GOP0097,GoPro HERO 6 Black,GoPro action camera with 4K resolution submersible in water 10m 5GHz WiFi,429.99,4.299.892,0,5404
NKI0009,Nokia Body Cardio Balance Scale Black,scale measuring cardiovascular health and body APP for iPad and iPhone,179.95,1.699.929,1,11905404
NKI0014,Nokia Body Cardio Balance Scale White,scale measuring cardiovascular health and body APP for iPad and iPhone,179.99,1.699.929,1,11905404
NKI0008,Nokia Home Air Quality Sensor HD Camera,HD surveillance camera viewing angle of 135 degrees sensor accelerometer air quality and night vision,199.95,1.889.899,0,9094
NKI0007,Nokia Thermo Thermometer Wifi,Intelligent thermometer with 16 infrared sensors and LED app for iPhone and iPad,99.95,957.413,1,11905404
AP20363,Second hand - Apple Lightning to USB Cable 1m,Apple cable used and reviewed with USB connection to Lightning 1 m for iPhone iPad and iPod,25.0,139.997,0,1325
AP20361,Second hand - 16Gb Apple iPod Nano Blue,IPod nano music player the 8th generation used and revised 16GB blue.,179.0,1.179.714,0,11821715
AP20362,Like new - EarPods Headphones with Remote and Mic Jack,Headphones used and reconditioned for iPhone iPad and iPod with microphone and remote.,35.0,18.997,0,5384
NIE0011,Ninebot by Segway One E + Electric Unicycle White,Electric personal transportation robot with a wheel design and autonomous 30 km,799.0,6.999.898,0,11905404
MIN0013,MiniBatt phonebox Car Universal Wireless Charger,Intelligent wireless charging base designed especially for your car,29.9,269.903,1,13615399
MIN0012,MiniBatt PowerPad Wireless Charging Mat,A mouse mouse also charge your iPhone with wireless technology,24.9,179.903,1,13615399
MIN0011,Minibatt iCharger Qi Wireless Charger Quick charge,Practical charger compatible wireless devices including iPhone iQ X and 8,15.9,13.99,1,5399
NIE0010,Segway personal transport MiniLite,Robot two-wheeled personal transport up to 18Km with autonomous,399.0,3.799.896,0,11905404
SYN0182,Synology NAS Server DS418play Mac and PC,NAS server 4 bays and two memory slots (2GB) files with up to 4K Ultra HD,494.99,484.99,0,12175397
PAC2241,DS418play Synology NAS Server | 2GB RAM | 8TB (4x2TB) WD Red,NAS server 4 bays and two memory slots (2GB) files with up to 4K Ultra HD,890.99,8.343.676,0,12175397
PAC2242,DS418play Synology NAS Server | 2GB RAM | 12TB (4x3TB) WD Red,NAS server 4 bays and two memory slots (2GB) files with up to 4K Ultra HD,1010.99,8.933.684,0,12175397
PAC2247,DS418play Synology NAS Server | 6GB RAM | 12TB (4x3TB) WD Red,4-bay NAS server to accommodate 4K Ultra HD files,1072.98,9.553.676,0,12175397
PAC2252,DS418play Synology NAS Server | 10GB RAM | 12TB (4x3TB) WD Red,4-bay NAS server to accommodate 4K Ultra HD files,1117.35,999.368,0,12175397
PAC2393,DS418play Synology NAS Server | 6GB RAM,4-bay NAS server to accommodate 4K Ultra HD files,556.98,5.469.902,0,12175397
PAC2402,DS418play Synology NAS Server | 10GB RAM,4-bay NAS server to accommodate 4K Ultra HD files,601.35,5.919.901,0,12175397
SYN0184,Synology RAM 4GB 1866MHz DDR3,4GB DDR3 memory for Synology.,75.99,749.898,1,1404
SYN0181,Synology DS418 NAS server Mac and PC,NAS server 4 bays and 2GB DDR4 capable tramsmitir H.265 video 4K,424.99,415.99,0,12175397
PAC2236,Synology DS418 NAS Server | 2GB RAM | 8TB (4x2TB) WD Red,NAS server 4 bays and 2GB DDR4 capable tramsmitir H.265 video 4K,820.99,7.643.679,0,12175397
PAC2237,Synology DS418 NAS Server | 2GB RAM | 12TB (4x3TB) WD Red,NAS server 4 bays and 2GB DDR4 capable tramsmitir H.265 video 4K,940.99,8.233.675,0,12175397
PAC2238,Synology DS418 NAS Server | 2GB RAM | 16TB (4x4TB) WD Red,NAS server 4 bays and 2GB DDR4 capable tramsmitir H.265 video 4K,1100.99,9.193.677,0,12175397
SYN0180,Synology DS718 + NAS server Mac and PC,Scalable NAS server and transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,459.99,4.589.905,0,12175397
PAC2201,Synology DS718 + NAS Server | 2GB RAM | 4TB (2x2TB) WD Red,Scalable NAS server and transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,657.99,6.291.794,0,12175397
PAC2202,Synology DS718 + NAS Server | 2GB RAM | 6TB (2x3TB) WD Red,Scalable NAS server and transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,717.99,6.631.792,0,12175397
PAC2203,Synology DS718 + NAS Server | 2GB RAM | 8TB (2x4TB) WD Red,Scalable NAS server and transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,797.99,7.111.787,0,12175397
PAC2204,Synology DS718 + NAS Server | 2GB RAM | 12TB (2x6TB) WD Red,Scalable NAS server and transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,969.99,8.391.786,0,12175397
PAC2206,Synology DS718 + NAS Server | 6GB RAM | 4TB (2x2TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 6GB DDR3L 226MB / s read and 184 MB / s write,719.98,6.911.786,0,12175397
PAC2207,Synology DS718 + NAS Server | 6GB RAM | 6TB (2x3TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 226MB / s read and 184 MB / s write,779.98,7.251.784,0,12175397
PAC2208,Synology DS718 + NAS Server | 6GB RAM | 8TB (2x4TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 6GB DDR3L 226MB / s read and 184 MB / s write,859.98,7.731.791,0,12175397
PAC2209,Synology DS718 + NAS Server | 6GB RAM | 12TB (2x6TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 226MB / s read and 184 MB / s write,1031.98,901.179,0,12175397
PAC2211,Synology DS718 + NAS Server | 10GB RAM | 4TB (2x2TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,749.35,7.301.793,0,12175397
PAC2212,Synology DS718 + NAS Server | 10GB RAM | 6TB (2x3TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz DDR3L 10GB 226MB / s read and 184 MB / s write,809.35,7.641.791,0,12175397
PAC2213,Synology DS718 + NAS Server | 10GB RAM | 8TB (2x4TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz DDR3L 10GB 226MB / s read and 184 MB / s write,889.35,8.121.786,0,12175397
PAC2216,Synology DS718 + NAS Server | 16GB RAM | 4TB (2x2TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 226MB / s read and 184 MB / s write,840.71,8.221.793,0,12175397
PAC2217,Synology DS718 + NAS Server | 16GB RAM | 6TB (2x3TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz DDR3L 16GB 226MB / s read and 184 MB / s write,900.71,8.561.791,0,12175397
PAC2218,Synology DS718 + NAS Server | 16GB RAM | 8TB (2x4TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 226MB / s read and 184 MB / s write,980.71,9.031.791,0,12175397
PAC2319,Synology DS718 + NAS Server | 2GB RAM | 8TB (2x4TB) Seagate Iron Wolf,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,819.97,6.851.794,0,12175397
PAC2325,Synology DS718 + NAS Server | 6GB RAM,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 6GB DDR3L 226MB / s read and 184 MB / s write,521.98,5.209.897,0,12175397
PAC2334,Synology DS718 + NAS Server | 10GB RAM,Synology DS718 + NAS Server | 10GB RAM,566.35,5.659.896,0,12175397
PAC2343,Synology DS718 + NAS Server | 16GB RAM,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz DDR3L 16GB 226MB / s read and 184 MB / s write,657.71,6.509.897,0,12175397
SYN0179,Synology DS218 + NAS server Mac and PC,NAS storage server integrated with special focus on data protection,344.99,336.99,1,12175397
PAC2226,Synology DS218 + NAS Server | 2GB RAM | 4TB (2x2TB) WD Red,NAS storage server integrated with special focus on data protection,542.99,5.141.786,1,12175397
PAC2227,Synology DS218 + NAS Server | 2GB RAM | 6TB (2x3TB) WD Red,NAS storage server integrated with special focus on data protection,602.99,5.401.791,1,12175397
PAC2228,Synology DS218 + NAS Server | 2GB RAM | 8TB (2x4TB) WD Red,NAS storage server integrated with special focus on data protection,682.99,5.881.786,1,12175397
PAC2229,Synology DS218 + NAS Server | 2GB RAM | 12TB (2x6TB) WD Red,NAS storage server integrated with special focus on data protection,854.99,7.171.791,1,12175397
PAC2230,Synology DS218 + NAS Server | 2GB RAM | 16TB (2x8TB) WD Red,NAS storage server integrated with special focus on data protection,1062.99,8.161.789,1,12175397
PAC2231,Synology DS218 + NAS Server | 6GB RAM | 4TB (2x2TB) WD Red,NAS storage server integrated with special focus on data protection,651.97,623.179,1,12175397
PAC2232,Synology DS218 + NAS Server | 6GB RAM | 6TB (2x3TB) WD Red,NAS storage server integrated with special focus on data protection,664.98,6.021.795,1,12175397
PAC2233,Synology DS218 + NAS Server | 6GB RAM | 8TB (2x4TB) WD Red,NAS storage server integrated with special focus on data protection,744.98,650.179,1,12175397
PAC2234,Synology DS218 + NAS Server | 6GB RAM | 12TB (2x6TB) WD Red,NAS storage server integrated with special focus on data protection,916.98,7.791.795,1,12175397
PAC2235,Synology DS218 + NAS Server | 6GB RAM | 16TB (2x8TB) WD Red,NAS storage server integrated with special focus on data protection,1124.98,8.781.793,1,12175397
PAC2362,Synology DS218 + NAS Server | 2GB RAM | 8TB (2x4TB) Seagate Iron Wolf,NAS storage server integrated with special focus on data protection,704.97,5.631.788,0,12175397
PAC2369,Synology DS218 + NAS Server | 6GB RAM | 4TB (2x2TB) Seagate Iron Wolf,NAS storage server integrated with special focus on data protection,626.96,5.531.793,0,12175397
PAC2368,Synology DS218 + NAS Server | 6GB RAM,NAS storage server integrated with special focus on data protection,406.98,3.989.902,1,12175397
SYN0178,Synology DS918 + NAS server Mac and PC,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,574.99,562.99,0,12175397
PAC2261,Synology DS918 + NAS Server | 4GB RAM | 8TB (4X2TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,985.99,9.293.683,0,12175397
PAC2262,Synology DS918 + NAS Server | 4GB RAM | 12TB (4x3TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,1105.99,9.863.678,0,12175397
PAC2263,Synology DS918 + NAS Server | 4GB RAM | 16TB (4x4TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,1265.99,1.082.368,0,12175397
PAC2266,Synology DS918 + NAS Server | 8GB | 8TB (4x2TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,1032.98,9.753.677,0,12175397
PAC2270,Synology DS918 + NAS Server | 8GB | 32TB (4x8TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,2072.98,15.853.674,0,12175397
PAC2428,Synology DS918 + NAS Server | 8GB RAM,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,636.98,6.269.905,0,12175397
PAC2437,Synology DS918 + NAS Server | 12GB RAM,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,681.35,6.699.903,0,12175397
PAC2446,Synology DS918 + NAS Server | 16GB RAM,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,772.71,7.609.896,0,12175397
SYN0183,Synology NVR1218 Video Recorder,Video recorder for security installations,242.99,2.419.903,0,1404
APP2568,Apple iPhone Leather Case Cover Red,Leather sheath official Apple designed specifically for the iPhone,45.0,420.003,1,11865403
LGE0061-A,"Open - LG 43UD79-B Monitor 425 ""4K 72% NTSC USB-C Speakers DisplayPort",425 inch monitor 5ms response DisplayPort and USB 4 HDMI connections NTSC-C 72% for Mac and PC,845.99,6.969.999,0,1298
PAC2192,"Kit OWC expansion RAM 16GB (2x8GB) DDR4 iMac 215 ""2017",Tool kit + OWC RAM 16GB DDR4 215 inch iMac 2017,275.97,264.99,0,1364
PAC2193,"Kit OWC expansion RAM 32GB (2x16GB) DDR4 iMac 215 ""2017",Tool kit + OWC RAM 32GB DDR4 215 inch iMac 2017,475.97,4.369.903,0,1364
HTE0002-A,Open - Hyper Pearl 3000mAh USB Battery mirror and Gold,Mirror + Portable 3000mAh USB (2.4A) battery cables for iPhone,34.95,239.071,0,1515
STA0037,Startech USB-C HDMI Adapter Black,Adapter with USB-C reversible HDMI connection supports Mac and PC conThunderbolt 3,39.99,299.899,0,12585395
OWC0207,"SSD OWC Aura expansion kit 1TB 6G MacBook Air 11 ""and 13"" 2012",1TB SSD expansion for MacBook Air 11-inch and 13-inch Mid 2012 Kit tools,665.99,5.815.841,0,12215397
ZAG0030,Zagg Folio Case Color Keyboard Folio iPad Air 2 Black,Case with Bluetooth Keyboard for iPad Air 2 Spanish.,79.99,249.889,0,12575403
TUC0352,Tucano One X Transparent iPhone Case,An uncomplicated case TPU made with all features available,12.9,109.892,0,11865403
GOP0098,Floaty GoPro Hero & Hero 5 Session Session,Specific float Session GoPro Hero to enjoy it without risk of loss,29.99,249.889,0,5403
ZAG0032,"Rugged Messenger Zagg iPad Keyboard Folio (2017) 97 ""Backlit Black",Keyboard folio and adjustable position for 97-inch model Cases 2017,99.99,39.99,1,12575403
ZAG0035,Zagg Glass Screen Protector iPad,Screensaver designed specifically for cases Air Air 2 Pro 97 inch and 97 inch 2017,39.99,199.892,1,14035403
ZAG0034,Zagg Invisible Shield Glass Screen Protector iPhone 7 / 6s / 6,Protector Ultra soft edges beveled tempered glass for iPhone June 7 or 6S,29.99,99.898,1,11865403
NTE0116,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Black",Protector for MacBook Pro 13 elegant and easy to install resistant inches,42.99,149.895,1,13835403
NTE0117,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Transparent",Protector for MacBook Pro 13 elegant and easy to install resistant inches,42.99,149.895,1,5403
NTE0118,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Dark Blue",Protector for MacBook Pro 13 elegant and easy to install resistant inches,42.99,149.895,0,13835403
NTE0119,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Green",Protector for MacBook Pro 13 elegant and easy to install resistant inches,42.99,149.895,1,13835403
NTE0120,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Light Blue",Protector for MacBook Pro 13 elegant and easy to install resistant inches,42.99,149.895,0,13835403
NTE0122,"NewerTech NuGuard Snap-on Case MacBook Pro 15 ""Black",Protector for MacBook Pro 15 elegant and easy to install resistant inches,48.99,149.895,0,13835403
SPH0020,Mini Sphero robotic sphere Blue,Smartoy sphere bluetooth remote control for iPhone and iPad,59.99,539.902,0,11905404
NTE0121,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Orange",Protector for MacBook Pro 13 elegant and easy to install resistant inches,42.99,149.895,1,13835403
NTE0123,"NewerTech NuGuard Snap-on Case MacBook Pro 15 ""Transparent",Protector for MacBook Pro 15 elegant and easy to install resistant inches,48.99,149.895,1,13835403
SPH0021,Mini Sphero robotic ball Verde,Smartoy sphere bluetooth remote control for iPhone and iPad,59.99,539.902,1,11905404
SPH0022,Orange Mini Sphero robotic ball,Smartoy sphere bluetooth remote control for iPhone and iPad,59.99,539.902,1,11905404
NTE0124,NewerTech NuGuard KX X-treme X iPhone Case Black,Pull the iPhone from 6 meters without damage: NeweTech has done with the KX X-treme,72.99,399.905,1,11865403
SPH0023,Mini Sphero robotic sphere Rosa,Smartoy sphere bluetooth remote control for iPhone and iPad,59.99,539.902,1,11905404
SPH0024,Mini Sphero robotic ball White,Smartoy sphere bluetooth remote control for iPhone and iPad,59.99,539.902,1,11905404
NTE0125,NewerTech NuGuard KX X-treme X iPhone Case Red,Pull the iPhone from 6 meters without damage: NeweTech has done with the KX X-treme,72.99,399.905,0,11865403
NTE0126,NewerTech NuGuard KX X-treme X iPhone Case Blue,Pull the iPhone from 6 meters without damage: NeweTech has done with the KX X-treme,72.99,399.905,1,11865403
APP2622,"Apple iPad Smart Cover Case Pro 105 ""Red",Official Apple iPad Case Pro 105 inch folding cover as support,59.0,56,1,12635403
APP2623,"Apple iPad Smart Cover Case Pro 105 ""Blue",Official Apple iPad Case Pro 105 inch folding cover as support,59.0,56,1,12635403
APP2624,"Apple iPad Smart Cover Case Pro 105 ""Violeta",Official Apple iPad Case Pro 105 inch folding cover as support,59.0,56,0,12635403
SPH0027,Sphero BB-8 Trainer Star Wars Robot,Smartoy sphere droid BB-8 Star Wars remote Bluetooth,169.99,1.399.897,1,11905404
APP2625,"Apple iPad Smart Cover Case Pro 105 ""Red Rosa",Official Apple iPad Case Pro 105 inch folding cover as support,59.0,56,0,12635403
SPH0026,Sphero BB-9E Star Wars Robot,Smartoy BB-9E sphere droid from Star Wars to Bluetooth Remote Control,169.99,1.399.897,1,11905404
APP2626,"Apple iPad Leather Smart Cover Case Pro 105 ""Red",Intelligent quality leather case with function on / off 105-inch iPad Pro,85.0,76,1,12635403
APP2628,"Apple iPad Leather Sleeve Case Pro 105 ""Red",Leather case with full protection and slot Pencil Apple iPad Pro 105 inches,149.0,136,1,12635403
SPH0025,Sphero R2-D2 Star Wars Robot,Smartoy sphere droid R2-D2 Star Wars remote Bluetooth,199.99,1.399.897,1,11905404
APP2629,Apple Smart Cover iPad Case Red,smart cover with different positions for iPad (2017 Edition),45.0,420.003,1,12635403
APP2621,Red Apple Pencil Case,Carrying case with leather material for Apple Pencil,35.0,350.005,0,14035403
APP2543,Apple iPhone Gold Lightning Dock,Stand with Lightning Dock Connector and iPhone.,59.0,56,1,13615399
SPH0019,Sphero Spider-Man MUI ± interactive eco,MUI ± interactive Spider-Man eco eyes with movement detector LCD motion,169.99,1.629.894,1,11905404
APP1673-A,Open - Apple iPhone Silicone Case Cover Red 8/7,Ultrathin silicone case and microfiber premium for iPhone 8/7,39.0,330.003,0,11865403
PAC2283,"Second hand - Apple iMac 215 ""Core i3 306GHz | 4GB RAM | 500GB HDD",Computer Refurbished iMac Core i3 215 inches 306GHz | 4GB RAM | 500GB HDD,1199.0,6.455.945,0,"5,72E+15"
PAC2284,"Second hand - Apple iMac 215 ""Core i3 306GHz | 4GB RAM | 500GB HDD",Computer Refurbished iMac Core i3 215 inches 306GHz | 4GB RAM | 500GB HDD,1199.0,6.135.945,0,"5,72E+15"
AP20057,Like new - Apple iPhone 5s 16GB Space Gray,iPhone 5S 16GB state as new and completely revised,409.0,1.990.014,0,51601716
